transcript,wav_filename,wav_filesize
Bu muqaddas oyda sizga va yaqinlaringizga barcha ezgu niyatlarni tilab qolaman.,AwACAgIAAxkBAAEB5gpgOcj11hutggckgZprJkX-GWR7WAACfg0AAo3W0UnWkMqmvxY3uh4E.wav,17577
Qirol islohotlarni bekor qiladi,AwACAgIAAxkBAAKMB2Az652FNtihEBFvjCTOG4jfN638AAISDAACYVmhSUq2BQ3IxkGSHgQ.wav,14803
"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",AwACAgIAAxkBAAKMRmAz7FgHKCFL5mk3QRnJ5rTd5tboAAJBDQACmmSgScC_uFK6DU0tHgQ.wav,30102
Bu yerda bir muhim gap bor.,AwACAgIAAxkBAAKIpWAz4wyASVce6Qm4x7y0JYPldRXoAAJuDgAC-gWhSXDZynxh9ao1HgQ.wav,7678
Yangi avlod patlar bilan bezatilgan soch turmagiga o‘tsin,AwACAgIAAxkBAAJsCmAzmBbDnMl-ua9dDSk0xvnTd6KJAAKdCgACqXqgScQBFwLM3rNAHgQ.wav,19674
Men ham qo‘shilib yig‘lar edim,AwACAgIAAxkBAAJVimAzU4i28ZvoQHmo1urm9OUNYtO7AALkCgACGAahST7-PI2qzUR1HgQ.wav,6950
Elektron kutubxona-Internetning ajoyib imkoniyatlaridan  biridir.,AwACAgEAAxkBAAJY7WAzXftT8LQyNJjkjcFG9i7Rq7H4AAJhAQACI_GZRRjzam7VBerqHgQ.wav,24118
Kinematik sxema va uni boshqaradigan elastik boshqaruv dasturini ishlab chiqyapmiz.,AwACAgIAAxkBAAJVSWAzUt8kFeA3SDNfHA3LFF5Vc_uqAALnCgACRuKZSflWMkJOGwnEHgQ.wav,33533
Tog‘ vakillari ham qirilib bitdi,AwACAgIAAxkBAAJudWAzncQx1heWcEvkWMF3Y9PQxbmmAAInCwACFzCgSTMz3FtNnhvVHgQ.wav,10390
Qariyalar xomush tortishdi,AwACAgIAAxkBAAIRCV-i9tKFPUUW4BiXP6drmIo1DYlyAAKiCgACauUZSbf196Cs4FjWHgQ.wav,8752
Bu narsa badgumonlikka olib keladi,AwACAgIAAxkBAAIRRV-i-JAIuPIm1qRjkRF1Z6nlJ87yAALACgACauUZSSpEtQZgQYlvHgQ.wav,10799
Yangi texnika olganda ham ishlatish qoildalarini bilish kerak.,AwACAgIAAxkBAAJZZGAzXzVYla58doIHwER2dC90Od5bAAJJCwAC56WhScCvq2BFw77jHgQ.wav,13587
Katta yangilik!,AwACAgIAAxkBAAJY7mAzXfzWTJWJgh_Hlmv6IbyqpiicAAIkCwAC56WhSdNRkX5eDfyzHgQ.wav,4985
Pandemiya bu raqamlarga salbiy ta’sir ko’rsatgan bo’lishi ehtimoli katta.,AwACAgIAAxkBAAJZpWAzYDYcyT5TEtU4RTanDBsb1jyqAAJlCwAC56WhSa-vkkXXk-WYHgQ.wav,14442
Men bir narsani tushunmayman,AwACAgIAAxkBAAJpvmAzlIVx4pbxWJ30Y71K8CnDlRu2AALICwACMbKhSXiVgNFmksB2HgQ.wav,10433
O’zbek musiqiy sana’ti afsonasi Ruslan Sharipov vafot etibdi.,AwACAgIAAxkBAAJw42AzoYEQE8CLLUi8KhQBR9ILQExiAAKyDAACSwiYSVLw7rQImzhYHgQ.wav,12598
Biz erishgan narsa aslida biz qo‘ldan boy bergan narsadir,AwACAgIAAxkBAAJtKmAzmgwVyOP1-YZJKFpTCxhcJHPlAAJQDAACMbKhSTrFZH4w9kWjHgQ.wav,20214
Iqtisodiy faoliyat turlari kesimida korxonalar quyidagicha taqsimlandi,AwACAgIAAxkBAAKNQGAz7lZobtc-l-Lku-yBGx_oA0B2AAJpDQACmmSgSQ171X-SvvbTHgQ.wav,17191
Tog‘ vakillari ham qirilib bitdi,AwACAgIAAxkBAAKYZ2A0AjWiT1lodfpkGegPVFfEPbZUAALQDwAC_I2gScKti2Lz86ASHgQ.wav,8796
"Bizda barcha tovarlar qimmatligini sababi, bojlar va imtiyozlar.",AwACAgIAAxkBAAKG7GAz3-GSK1xmIs3iUNfY9Jq_9H0YAAIUDgAC-gWhSdW8mBlnY_RTHgQ.wav,16863
"Elektron kutubxonadan foydalanishingiz uchun kompyuter, modem va Internet tarmog`i bo`lishi yetarli.",AwACAgIAAxkBAAKKVGAz6ChwcFAjkNUdt4OT1XTwIcrjAALnCwACYVmhSV6hQo-msLA7HgQ.wav,32766
Elektron kutubxona-Internetning ajoyib imkoniyatlaridan  biridir.,AwACAgIAAxkBAAKMyGAz7Vu6YcjpI7FaGFMRZV8W8Z4BAAJRDQACmmSgSWYDbOzNg1hOHgQ.wav,16061
Ustigа kichkinаginа bir to‘shаkni yoydi,AwACAgIAAxkBAAKMSGAz7GJ8pWH8Y8-jIOLsyBlBxyhMAAIjDAACYVmhSW2r3tT2-GSrHgQ.wav,16034
"Suv suyuq boʻlgani kabi, byudjetdan tashqari byudjet ham yomon narsa.",AwACAgIAAxkBAAJWCmAzVOx4WFtsGacTZinZP355vnxtAAIUCwACGAahSSS6BMMCzizgHgQ.wav,22062
nega mumkin emas,AwACAgIAAxkBAAKMiGAz7NObnLIXryW6BQ-AstQn0BhDAAJaDwAC-gWhSW0bQOEdjYnvHgQ.wav,5460
"Dastur haqida fikringizni izoh qilib qoldiring, tanqidmi, maqtovmi eshitishga tayyorman.",AwACAgIAAxkBAAKYpmA0ApRBOpK8jyE_GGeszDoPcTpfAAIxDgAChf2gSbzKO4I4Bs-DHgQ.wav,21500
Odamlarning tabaqaga bo‘linishi bekor qilinadi,AwACAgIAAxkBAAIIUV-hNZHoIE0rElh_yUNCjK1scR6dAAKNCgACm4wIScz2TnCjnnzUHgQ.wav,20676
"Qarasa, haqiqatan ham kesak ekan",AwACAgIAAxkBAAIIkV-hOI2_JiZaqCEfY7Qq3asT78XwAAK5CgACm4wISUC5FzJpk4DOHgQ.wav,15883
Lekin bunga imkon berishmaydi,AwACAgIAAxkBAAIRC1-i9ty8E8pyzrq43rQ1qw-YGK6UAAKjCgACauUZSZ7ETb1LmOv0HgQ.wav,9974
Biroq qayg‘uli voqealar shundan keyin boshlanadi,AwACAgIAAxkBAAIRR1-i-KEUQKPOEENHHgLa_zSzJXfUAALBCgACauUZSYa5L5x7ezrlHgQ.wav,13657
"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",AwACAgIAAxkBAAJXCGAzV8oJdGGvIxAFBUP6bAJrA8dlAAL2CwACqJ-hScJo8t5fVkPUHgQ.wav,39618
Pandemiya davrida odamlarda hasad va havas tuyg’ulari chuqurlashibdi deb ko’rsatmoqda ba’zi tadqiqotlar.,AwACAgIAAxkBAAJWj2AzVpipsVUVsVKofj4VaR05WJUoAAI7CwACGAahSZJQo_rF6N91HgQ.wav,28893
tezda yetib keldilar,AwACAgIAAxkBAAJx3mAzpHIHpagqAAHWZhYUnQYAASjnuH8AAqwMAAIxsqFJPiBpeKT-ueEeBA.wav,9818
U orqali Siz dunyoning ixtiyoriy nuqtasidagi elektron kutubxona ma`lumotlaridan foydalana olishingiz mumkin.,AwACAgIAAxkBAAJ1zGAzs5r-64eEWEsFiJA5M2N9v5MLAAKICwACSl-YSTtTJ_QUhdHsHgQ.wav,27858
Umuman olganda koʻpchilikka yozishni maslahat beraman.,AwACAgIAAxkBAAJxH2AzogQMn9KU4G2gJaIyTWE05o94AALEDAACSwiYSb6_slVTfsLcHgQ.wav,10128
"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",AwACAgIAAxkBAAJ0HmAzsUtOZuyKs1FkGgJ_X6-J08L-AAJuCwACSl-YSYAE5RNeDXmiHgQ.wav,16168
"deya savol berishsa, men esa unda mavjud bo'lmagan narsalar haqida o'ylab",AwACAgIAAxkBAAKJI2Az5HFmtGO4AvNnrMzUXI-_Jbz9AAJgDgAC_I2gSbWEwytQAYTYHgQ.wav,19053
Ushbu avtomobil tannarxini tushirish uchun uning konstruksiya qismlarini maksimal darajada saqlab qolish harakatidamiz.,AwACAgIAAxkBAAJZKmAzXqOrl5p3tqx3561Ev1u55aDEAAKECgAC5b2hSZLmMEQzA4R4HgQ.wav,34286
O‘shanda o‘n to‘rt yosh,AwACAgIAAxkBAAJYRGAzW94nTLp5F33izhWrxEmDfLakAALlCgAC56WhSXeie_WhFjySHgQ.wav,6271
kuz-qish davri boshlanishi arafasida tegishli bildirishnomalarni olgani aytiladi,AwACAgIAAxkBAAJ0XWAzsampdXT76df81GpE5G28g-0ZAAJ6DwAC0lugSVHzbhcavdSyHgQ.wav,21005
Elchilar g‘olib turonliklarga peshvoz chiqdilar,AwACAgIAAxkBAAJ1EWAzsqcEkVTRfXpwzA9USRP6IG8JAAL-DgACe9qgSWUGz2UnInIxHgQ.wav,22739
"Jumladan, arab yozuvidan uzoq yillar foydalanib keldik. Undan keyin lotin va yana kirill yozuviga ham o‘tdik.",AwACAgIAAxkBAAKKVmAz6DVb17buYdWnjSTuPccyXXZyAAL2DgAC-gWhSYqmF3R4BzVNHgQ.wav,28159
"Hozir bizda jamiyatning boshqa tomonlari, masalan, matbuotni va ilmiy adabiyotlarni to‘liq lotin yozuviga o‘tkazish ishi qolyapti.",AwACAgIAAxkBAAJz3mAzsPoJGomXtSXLp4Yq4ENDGPn0AAIFDQACMbKhSW1mFZ9ARDkGHgQ.wav,37793
Zebo yigit bo‘libdur,AwACAgIAAxkBAAJ1UWAzsvNgo7Jj49_HfOTvSVXvDwRgAALaCwACRuKZSXg64-Zrqr-wHgQ.wav,11276
Mirzo Anvarga ruxsat bermadi,AwACAgIAAxkBAAJ2SmAztFESTw768OIL7eRtzMNuC73aAAJ1CQACOtagSR6i8kuSQD50HgQ.wav,10404
U orqali Siz dunyoning ixtiyoriy nuqtasidagi elektron kutubxona ma`lumotlaridan foydalana olishingiz mumkin.,AwACAgIAAxkBAAJ3AAFgM7VmHw0dKNjDFUnf8TMJ6NLeBwACkwsAAqsboEl80i_khfFlKh4E.wav,22499
"Aslida, dasturchining ish haqi oʻzgarib turadi va bu mutaxassisning tajribasiga bogʻliq.",AwACAgIAAxkBAAKIZ2Az4osyJwrQVYBweKuyLUlAa_vLAAJZDgAC-gWhSZh6QuyY71JnHgQ.wav,20121
Manbalarda bir necha o‘n minglab qurbonlar haqida so‘z boradi.,AwACAgIAAxkBAAKJlmAz5hahSXn-LXIGBBbs1mVsDzzXAAK3DgAC-gWhSaexsJQhAYdEHgQ.wav,14564
Olmos karatda o‘lchanadi,AwACAgIAAxkBAAKKFmAz53g8USPeRp_zWV21fK882VTqAALfDgAC-gWhSQgFHsm7XK9QHgQ.wav,6795
Ular Parijga kirib kelishadi,AwACAgIAAxkBAAIIU1-hNaRP8leEafvewDMPQaPfDt0pAAKOCgACm4wISTuvujdj8AOiHgQ.wav,12198
Tarjimonning birinchi davlat dumasi bilan uchrashuvi boʻlib oʻtdi,AwACAgIAAxkBAAIIk1-hOKMPIWr7641VbkZdqXs7VInJAAK6CgACm4wISZJyAAHbtmNaXR4E.wav,24761
"Shuningdek, boshqaruv matematik modelini yaratyapmiz.",AwACAgIAAxkBAAJVT2AzUuxENaMxCxjCZsYtotKLliOTAALoCgACRuKZSQ9gxqE36lMhHgQ.wav,20583
AQSh moliya bozorlari bugun qip-qizil qonga belandi.,AwACAgIAAxkBAAJZqWAzYEjQ5TZMBxsJmtqu_PG8fnp2AAJnCwAC56WhSWx1j7vMhdUXHgQ.wav,12805
Stress miya imkoniyatlariga qarshi kurashadi,AwACAgIAAxkBAAJ1zmAzs5s_VTcObcmoIHXqFvtelsI1AAIfDwACe9qgSSi186NmPNsCHgQ.wav,27910
"Agar siz haqiqatdan ham birornima qilishni xohlasangiz, siz yo'l topasiz",AwACAgIAAxkBAAJxIWAzogY6ntspqq_b8kc5kkceintpAAJ3DAACMbKhSaAr849fKdx0HgQ.wav,24125
"Elektron kutubxonada javonlar vazifasini jildlar, kitoblar vazifasini esa Internet saxifalari bajaradi.",AwACAgIAAxkBAAJzKmAzrsiVvXjNO9dxnc9g1Ek5TNGCAAKkCQACLiGgSRSaEDmf7JDUHgQ.wav,27998
"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",AwACAgIAAxkBAAJY82AzXg2yzocxSkQTYoZYLmiqihbtAAJ7CgAC5b2hSYJyqCZscNt3HgQ.wav,34791
"kishilar bepoyon yashil o'tloqlar, tevarakni o'rab olgan turli tuman yovvoyi hayvonlaru bo'rilarning hamlalari aro turli taraflarga yo'l olganlar.",AwACAgIAAxkBAAJzpGAzsKAMzyTgVwyENzlwWF46vMo9AAJiDwAC0lugSZbLslc87kH1HgQ.wav,41975
tezda yetib keldilar,AwACAgIAAxkBAAKKWmAz6EkRCubk59M2_tatrC_vmH1WAAL4DgAC-gWhSdYBVblKZWLHHgQ.wav,6385
Suhbat juda ochiq va samimiy boʻldi.,AwACAgIAAxkBAAJxYWAzonjkFtuf5eiq_VhpyJtsKn_uAALSDAACSwiYSZKIfBt2krGmHgQ.wav,8334
"kishilar bepoyon yashil o'tloqlar, tevarakni o'rab olgan turli tuman yovvoyi hayvonlaru bo'rilarning hamlalari aro turli taraflarga yo'l olganlar.",AwACAgIAAxkBAAKJmmAz5ie5rmKTBW1HWK_CioI7BOK2AALQCwACYVmhSeYnzDxi9m8fHgQ.wav,51170
sening o‘zingga o‘shani barchasini aytadigan,AwACAgIAAxkBAAJzZmAzsCJXb4494LeYHxWmffbidVAEAALrDAACMbKhSU9xCehVzVghHgQ.wav,16755
"Bozor biror narsani taqsmilasa, uni yetishmovchiligi kuzatilmaydi",AwACAgIAAxkBAAKLlWAz6rBXvU9FnCAl2AIvajSF1x4IAAJkDQAC1C-hSQVGK0rvnLCYHgQ.wav,20450
Shu marafonni tashkil qilganlarga rahmat.,AwACAgIAAxkBAAKKGmAz54TOo70KrwOFE9xyEC0pfL4eAAICDQAC1C-hST8zzIP5uT3HHgQ.wav,16109
Odamlar bizga oʻxshagan xulosa qilishsa hush koʻramiz.,AwACAgIAAxkBAAKIb2Az4pWyP7nR271krymkplQmXrM7AAJaDgAC-gWhSdxwaisAASeNLx4E.wav,13694
Ittifoq rejimining yopiqligi sabab qurbon bo‘lganlar haqida aniq ma'lumotlar yo‘q.,AwACAgIAAxkBAAJw5WAzoYcUT5Aw50C0dG_Yt5-UwaBJAAJwDAACMbKhSUu4wngcmQX8HgQ.wav,24121
vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,AwACAgIAAxkBAAJz4GAzsP0q1NNbJWPeo2FJIw3jQ02PAAJsCwACSl-YSVQQ--bAFAiYHgQ.wav,29367
Tog‘ vakillari ham qirilib bitdi,AwACAgIAAxkBAAJ2DWAzs_6l70aVHrAp8JRm96hFOH34AAIkDwACe9qgSXZzzn4OhSFtHgQ.wav,22456
"Bu jarayonda mashinaning ichki yonuv dvigateli va uzatmalar qutisi olib tashlanadi, o‘rniga elektr dvigatel, reduktor va kontrollyor o‘rnatiladi.",AwACAgEAAxkBAAKJXWAz5UvxPVGueMsbKM7SrJ8pENsyAAJKAgACK2igRerRlk8rFVxZHgQ.wav,36654
Qirol islohotlarni bekor qiladi,AwACAgIAAxkBAAIRF1-i9z0aioeZEMbZLlPjxiBBL0cZAAKpCgACauUZSY-6oJb4sFkxHgQ.wav,8708
Pomidor va bodring ayrim hududlar markazlarida keskin qimmatlagan.,AwACAgIAAxkBAAIQ31-i9UcZi_aXQAY2rnDADEGangWUAAKNCgACauUZSZLK1UkFdjEhHgQ.wav,16550
"Har bir mamlakatda yangi dori-darmonlar ishlab chiqarilganidan keyin u bir necha bosqichda sinovlardan o‘tkaziladi, jumladan vaksinalar ham.",AwACAgIAAxkBAAIRVV-i-Qi6aCLsxClqObAq3SZ-z5ndAALICgACauUZSXJogIg2VctHHgQ.wav,35380
Zalda gulduros qarsaklar yangraydi,AwACAgIAAxkBAAIIVV-hNbUTKWPhkH-BmI_bOrSi7_buAAKPCgACm4wISd-Huvi5lkNRHgQ.wav,15940
"Bir xil payt esa, oshirib yuborishadi, natijasi esa kulgili boʻladi.",AwACAgIAAxkBAAJY9WAzXhL0duNumTxXTW4hoaoKuhI2AAImCwAC56WhSd-E5n-KwVT6HgQ.wav,13391
Cherkovlarni portlatib yuborishadi,AwACAgIAAxkBAAJV0mAzVDdbJ8WREWrDEn_r7Hp7JcfAAAL-CgACGAahSVi1Ko56sGBXHgQ.wav,10611
ta’kidlaydigan odamdir,AwACAgIAAxkBAAJzamAzsDNTWFnypGVPSxUibH-Fp54WAALtDAACMbKhSRk7KCv-JjOZHgQ.wav,11271
"Xullas qiziq bogʻliqlik, lekin qandaydir xulosa qilish mumkin degani emas.",AwACAgIAAxkBAAJwq2AzoTCGgqtm7RXcojvb-LXEGsp-AAKlDAACSwiYSQ9V2gRVaZNTHgQ.wav,13349
"Eksportni subsidiya qilish, importni subsidiya qilishga teng.",AwACAgIAAxkBAAKG-WAz3_qgnpM2dQEfpSSDY5_ebLnQAAIWDgAC-gWhSfpYGBqH8m7cHgQ.wav,16292
Yana bir qulay tomoni zarur ma`lumot nusxasini ko`chirib olishingiz mumkin.,AwACAgIAAxkBAAJ11WAzs6YveNrJkhwFyOlhe5gB-5jlAAKJCwACSl-YSepasgZNq-jLHgQ.wav,19973
Aksariyat masalalar bo’yicha o’z fikrim bo’lmasligiga harakat qilyapman.,AwACAgIAAxkBAAKIdWAz4p7fBDAgCCTxz8jszNbIcAzDAAJdDgAC-gWhSbsfBjBvDi5lHgQ.wav,15645
Dunyoda abadiy sevgi-muhabbat yoʻq,AwACAgIAAxkBAAKJZGAz5V-qInBBJXAGSVo2UonWFFmnAAKgDgAC-gWhSXSaekzts7azHgQ.wav,8560
Men esa konspekt yozib domlamga joʻnatishim kerak,AwACAgIAAxkBAAJ0IGAzsU2DPm3SFSt5zHWtfNtt3XVXAAIPDQACMbKhSVd4qeB5so5PHgQ.wav,18074
Agar siz qilmasangiz bahona topasiz.,AwACAgIAAxkBAAJxJWAzogwG6uH51TYFq8Xzh5edEgEuAAJ4DAACMbKhSaPYPfppdmFrHgQ.wav,13932
"Bu jarayonda mashinaning ichki yonuv dvigateli va uzatmalar qutisi olib tashlanadi, o‘rniga elektr dvigatel, reduktor va kontrollyor o‘rnatiladi.",AwACAgIAAxkBAAJz4mAzsQE6xRB_87BxBzM-9mEGTnT3AAJpDwAC0lugSXFZf8Vtcnu6HgQ.wav,34423
"Lekin bilasiz, siyosatchilar propaganda qilishni sevadilar.",AwACAgIAAxkBAAJ3CmAztYFRqy5KVpskajaP0b5smMTfAAJGDwACe9qgSfF8iQz3b4LwHgQ.wav,30902
"Yozning oxiri, kuz oylarida sinadik, endi qish-bahor oylarida ham sinaymiz.",AwACAgIAAxkBAAJ2E2AztAfk7KLDxP7ZuTgo-vTNxg6yAAIeDAAC_I2gSTr6oNDmhWQEHgQ.wav,18092
U xotiniga sadoqatli chiqib qoldi,AwACAgIAAxkBAAJ1GWAzsrBFeK1ZczCvWPEccLvT2FtCAALSCwACRuKZSQW9LtoNKe1xHgQ.wav,13632
Shu marafonni tashkil qilganlarga rahmat.,AwACAgIAAxkBAAJYuGAzXWuhbS6VjFemxFk57OX7eI66AAIQCwAC56WhSSxzkv3C6llPHgQ.wav,9085
AQSh hukumati aholiga naqd pul berishni boshladi.,AwACAgIAAxkBAAJxZWAzooCs2T4M2RJKSYJ08PlcD6VAAALTDAACSwiYSeWf9TAur1inHgQ.wav,11796
"Eksportni subsidiya qilish, importni subsidiya qilishga teng.",AwACAgIAAxkBAAJ2ymAztQrcVu0vKIA_96aJxaJFUge8AAKKCQACOtagSSCk7uQrkB-fHgQ.wav,18225
Temurbek hayratda qoldi,AwACAgIAAxkBAAKGf2Az3zMUEB5BGKWBgqcOuIihnJpYAAIDDgAC-gWhSe2k7HY0t8cqHgQ.wav,6709
"Tarixda milliondan ortiq odam o‘lgani haqida mish-mishlar yuradigan, ammo rasman qayd etilmagan va isbotlash qiyin bo‘lgan Qohir zilzilasi to‘g‘risida ham bitiklar mavjud.",AwACAgIAAxkBAAKJomAz5kmkA50wV9iQD7ePPI_RNK1rAAK_DgAC-gWhSTYnfm9yPPPIHgQ.wav,36828
Amaldagi Konstitutsiyaga ko‘ra qirol shaxsi daxlsiz va u sudga tortilmaydi,AwACAgIAAxkBAAIREV-i9xDjXa_ZwVF-IlTjG420TpbVAAKmCgACauUZSZSKzRKXAducHgQ.wav,20961
Ilmi ham yomon emas,AwACAgIAAxkBAAIRT1-i-NZ6F4YcYJNTBAdvnyEPgrEfAALFCgACauUZSZwma-0w9_aMHgQ.wav,8030
Barchani shu kun bilan tabriklayman!,AwACAgIAAxkBAAJWUWAzVZIXFZXq5MREqyH0gnWBl7RwAAIpCwACGAahSSoUYVPCSmTMHgQ.wav,9834
Katta yangilik!,AwACAgIAAxkBAAJWEmAzVQUdxWxI5c6_d_MQX5Wi60yaAAIXCwACGAahSWwvGliba8nqHgQ.wav,4495
"Elektron kutubxonadan foydalanishingiz uchun kompyuter, modem va Internet tarmog`i bo`lishi yetarli.",AwACAgIAAxkBAAJZbGAzX0_DuBmWllqHmmDW_1NEg8EOAAKSCgAC5b2hSVR0cUUB6wp-HgQ.wav,27699
Qarzi yo’q kambag’al mamlakatlar bunga misol.,AwACAgIAAxkBAAKKKmAz57CGTr-qtWuFces334edGyvjAAIJDQAC1C-hSTIKqnc9rxWyHgQ.wav,17107
Pomidor va bodring ayrim hududlar markazlarida keskin qimmatlagan.,AwACAgIAAxkBAAJ0pGAzsjacteKlUpFw9ZN-WNdW3GhHAALBCwACRuKZSdWp7WLG7C9ZHgQ.wav,24453
Lekin buni kamida bir yil sinash kerak.,AwACAgIAAxkBAAKJqmAz5mJJMOl-qM8rRNHs1a3_rRXcAALSCwACYVmhScJq-BUI7s_LHgQ.wav,15887
"Inson tabiyatan nafaqat sevilishni, balki sevilishga arzigulik bo’lishini istaydi.",AwACAgIAAxkBAAKLomAz6sYU_IqKc5FUK6t6yXlqqmbYAAJnDQAC1C-hSWkjKrKealNdHgQ.wav,24516
Shu orada sudga noma'lum shaxs kirib kelib,AwACAgIAAxkBAAKK6GAz6WyVgBes1iiBec1sdQk0vmn1AALxCwACYVmhSYNVHnC_Ptn7HgQ.wav,17253
"Bilishim boʻyicha, oʻsha voqealar haqida koʻp maʼlumotlar haliyam sir saqlanadi.",AwACAgIAAxkBAAKLKmAz6etbcvH7TjPrZP61Vd7BQ5qRAAJODQAC1C-hSaJ1d2M6Cdf2HgQ.wav,24321
Chunki nazariya yoʻq.,AwACAgIAAxkBAAJwrmAzoTWNy5o9m0sTsjLIYirz4IabAAKmDAACSwiYSb6ALe7qPUiIHgQ.wav,5684
Men maxluqni o‘ldirdim,AwACAgIAAxkBAAJ2FGAztAfsDY56hammFHcgxzgTrf1GAAL6CwACRuKZSaL7o5rLY2Q8HgQ.wav,11792
Bu kutubxonadan foydalanish juda qulay.,AwACAgIAAxkBAAJXiWAzWc_IcGxrV2J22MqZti90kFtXAAKzCgAC56WhSRT02W0zfP_MHgQ.wav,9540
"Shuningdek, boshqaruv matematik modelini yaratyapmiz.",AwACAgEAAxkBAAKJbGAz5XqERVt2T4bARt23Ro6Ve2DlAAJMAgACK2igRV0Cuu8GSkHpHgQ.wav,13558
Tanlovda ishtirok etishni xohlovchilar hujjatlarni onlayn tarzda quyidagi manzil bo‘yicha topshirishlari lozim.,AwACAgIAAxkBAAKJ6mAz5wb-twLYv74hspFvIXguwuoSAALVDgAC-gWhSVTwBqK5pxfyHgQ.wav,22650
"Qiziq, ayniqsa O’zbek tili nuqtai nazaridan qarasak.",AwACAgIAAxkBAAKIfWAz4q3STw8yfmqfNxjpuWpJpqZ5AAJhDgAC-gWhSXSIWwecmgcuHgQ.wav,13234
Akkumulyatorlar sovuq iqlimga qanchalik bardosh beradi.,AwACAgEAAxkBAAJYSmAzW-Q8C_KqdYBWuHXGb_KgO_9jAAJVAQACI_GZRbffxeN29CaOHgQ.wav,20908
Agar kimnidir duo qilaversangiz ruhlar bir-birini yaxshi ko‘rib qoladilar,AwACAgIAAxkBAAJx6GAzpJ19LZyMK04Q1bzMqf7YzEz_AAKxDAACMbKhSZ4LFar8yrHgHgQ.wav,21361
"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",AwACAgIAAxkBAAJy-GAzrZCiOtcr9jQRP7J6yGJblppuAAKTCQACLiGgSXwpUM-LZWRPHgQ.wav,31534
Buni sababi — imkoniyatlar unchalik teng emasligi,AwACAgIAAxkBAAKGwmAz34vaag_J06yoV5fHzJcS5SNFAAINDgAC-gWhSWf76jqqWvqHHgQ.wav,14015
Qanday fikrlash mumkin?,AwACAgIAAxkBAAKI_GAz4-90vz8i9ttpiSek6vPCQXQRAAKBDgAC-gWhSZC43hzytpLrHgQ.wav,7611
Olomon qurol-aslaha omborlariga hujum qiladi,AwACAgIAAxkBAAIIWV-hNdTrGKxgrRcu4Vvm8DSEHi5fAAKSCgACm4wISREfjYEf-VW1HgQ.wav,22669
"Qisqasi, matematik bo’lmoqchi bo’lganlar tarix yoki falsafa o’qimasligi katta xato.",AwACAgIAAxkBAAIRlF-i-w8AAfWmiI89g5llFY_UX6BQygAC5woAAmrlGUlgfTNVj2UmIB4E.wav,21088
Oddiy fikrla,AwACAgIAAxkBAAKKcGAz6J5mzAEcfSjWXQWMsEH0HH17AAMPAAL6BaFJb3SmAaQ7WfweBA.wav,5545
Shu haqida oxirigi bir necha oy yozmay qo’yuvdim.,AwACAgIAAxkBAAJ2zGAztQ2vFTCV1ZYRDw3dJjizaEQUAAI6DwACe9qgSY5oyCn0zHcxHgQ.wav,28366
Xalq qasoskori bo'lmish Sarvar aravasiga kim chiqadi,AwACAgIAAxkBAAJ2FmAztAhSM-3JSne2KdAiqUFi7l64AAJtCQACOtagSXQvsYhiyZkBHgQ.wav,14490
Odamlar soni har daqiqa o’sib boryapti deb yozishyapti jurnalistlar.,AwACAgIAAxkBAAKIwWAz40pPr5MK__lZNrLFF0kWBibQAAJyDgAC-gWhSeZ1roecicsTHgQ.wav,17451
Maqtovlardan mag‘rurlanish nafsni buzadi,AwACAgIAAxkBAAJ1nGAzs0rSzyfrp8izAAGF8owfQDVTdAACFQ8AAnvaoElL66mrblh1qh4E.wav,26841
"Bizda oxirgi payt gender tengligi mavzusida koʻp mulohazalar boʻlyapti, albatta bu quvonarli.",AwACAgIAAxkBAAJZMmAzXsYgsY_Qe901sGQkdWEoQlGNAAI6CwAC56WhSXP4ZJpIeZPDHgQ.wav,20184
Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,AwACAgEAAxkBAAKJcmAz5YW8jNQib_hApVwKEBac_ubDAAJNAgACK2igRRJB870kUsFjHgQ.wav,17026
AQShda yangi ish joylari yaratilishi statistikasi Yevropa mamlakatlaridan ancha yaxshi ko’rinyapti.,AwACAgIAAxkBAAJZr2AzYGzInQvCMNNusoKAwjkv1GuUAAJqCwAC56WhSSENtVWZsihCHgQ.wav,19366
yomon axloqning qalb sofligiga beradigan zarari esa qo'rqinchliroqdir.,AwACAgIAAxkBAAJzrWAzsLDmBO_fcUSn5nraJUMbvvtaAAJjDwAC0lugSduRCSVvbb_CHgQ.wav,18651
"Shuningdek, boshqaruv matematik modelini yaratyapmiz.",AwACAgIAAxkBAAJz7GAzsRIs304QLohBc0hVbwP3IcsRAAJrDwAC0lugSTZWFkmWgHGsHgQ.wav,14406
